Energy (eV);Energy Off (eV);Satellite Energy Off (eV);Lbeta4;Lbeta4-2s;Lbeta4-3d;Lbeta4-3s;Lbeta4-3d*;Lbeta4-2p*;Lbeta4-4d;Lbeta4-4s;Lbeta4-3p*;Lbeta4-4d*;Lbeta4-5s;Lbeta4-2p;Lbeta4-4p;Lbeta4-3p;Lbeta4-4p*;Lbeta4-1s;Lbeta3;Lbeta3-2s;Lbeta3-3d;Lbeta3-3s;Lbeta3-3d*;Lbeta3-2p*;Lbeta3-4d;Lbeta3-4s;Lbeta3-3p*;Lbeta3-4d*;Lbeta3-5s;Lbeta3-2p;Lbeta3-4p;Lbeta3-4p*;Lbeta3-1s;Lgamma5;Lgamma5-2s;Lgamma5-3d;Lgamma5-3s;Lgamma5-3d*;Lgamma5-2p*;Lgamma5-4d;Lgamma5-4s;Lgamma5-3p*;Lgamma5-4d*;Lgamma5-5s;Lgamma5-2p;Lgamma5-4p;Lgamma5-3p;Lgamma5-4p*;Lgamma5-1s;Lbeta6;Lbeta6-2s;Lbeta6-3d;Lbeta6-3s;Lbeta6-3d*;Lbeta6-2p*;Lbeta6-4d;Lbeta6-4s;Lbeta6-3p*;Lbeta6-4d*;Lbeta6-5s;Lbeta6-4p;Lbeta6-3p;Lbeta6-4p*;Lbeta6-1s;Lbeta15;Lbeta15-2s;Lbeta15-3d;Lbeta15-3s;Lbeta15-3d*;Lbeta15-2p*;Lbeta15-4d;Lbeta15-4s;Lbeta15-3p*;Lbeta15-4d*;Lbeta15-5s;Lbeta15-4p;Lbeta15-3p;Lbeta15-4p*;Lbeta15-1s;Lbeta7;Lbeta7-2s;Lbeta7-3d;Lbeta7-3s;Lbeta7-3d*;Lbeta7-2p*;Lbeta7-4d;Lbeta7-4s;Lbeta7-3p*;Lbeta7-4d*;Lbeta7-5s;Lbeta7-4p;Lbeta7-3p;Lbeta7-4p*;Lbeta7-1s;Total;Total Off;Exp Energy (eV);Intensity;Error;Residues (arb. units);std+;std-;;red chi 2
3507.095294746209;3505.5132254649297;3510.337368072508;0.0022687930619523667;8.2755597852981e-06;2.5342220993280905e-09;3.6909954077970604e-06;5.384496445712847e-09;7.381325652173081e-08;2.876374380151386e-08;7.023515703645667e-07;2.3713771066189043e-08;3.0774916135827426e-08;1.1296514925240823e-06;8.962146629491441e-08;3.682640019928931e-08;2.6664111079300925e-07;3.2916184625395945e-08;6.195379811278825e-06;0.007134969936962824;5.505702887072974e-05;5.381103888446749e-09;1.0305682845237015e-05;2.195025739558031e-08;2.692372933744496e-07;8.996065658606741e-08;2.1319980914308586e-06;9.468559256786676e-08;1.5058551405325194e-07;3.383790021345562e-06;2.152448381674616e-06;1.3368333394137011e-07;3.927229216955251e-08;0.000134065041153936;7.833829203325483e-05;8.476906152410086e-09;2.1646640694645576e-11;1.9020386509370914e-08;3.073797006606528e-11;7.270352891194149e-11;6.880956720027911e-10;2.5086813840143047e-08;9.278483712741932e-10;7.79806071452652e-10;2.964892057698476e-08;2.933223130632425e-08;1.4308468120913727e-09;4.197006305565078e-10;9.746703985178683e-09;8.096561310491966e-10;0.0002463632723468449;7.729742546322197e-07;3.39194109891546e-10;2.0455804476226716e-07;6.908000235039089e-10;1.065994148937796e-08;1.5236865089871135e-09;1.0846889368446927e-07;2.408495909417014e-09;5.423221503756736e-09;1.2045256507411674e-07;1.9792984420318645e-08;1.5061828721162555e-08;3.6726362119144307e-09;2.355057453061135e-08;0.01975260969218006;1.5272814640090942e-07;6.464548468194631e-10;2.242080305059324e-06;3.5980342318781023e-09;4.126708267880539e-09;1.7128586612844437e-07;6.966110399746837e-06;2.9345140860979643e-09;1.4616855658360736e-07;4.053905036882472e-06;1.0477879910996274e-07;7.242813407595997e-08;1.4848081901154065e-08;5.590467724602591e-08;4.7389660939642477e-05;1.3118898427676185e-09;1.3520968217056318e-11;9.126769275045872e-09;3.155647586634943e-11;3.8901968692329016e-11;2.757172462914426e-10;1.8428739350483657e-08;1.0890629438307614e-10;6.621688461130183e-10;1.7520874512506395e-08;5.439218078896741e-09;7.451149186234949e-10;4.761372010598043e-10;3.5007658937612157e-10;0.029772411732890493;145.55762888649372;3576.526001;138.0;11.74734012447073;-26.007444899550052;11.74734012447073;-11.74734012447073;;
3507.2415349927023;3505.659465711423;3510.483608319001;0.0022640008077985945;8.237729164105908e-06;2.5283244952418065e-09;3.6830952160939838e-06;5.370856540436639e-09;7.343212723795946e-08;2.8700715505840683e-08;7.008179286805795e-07;2.3658827144487345e-08;3.070737457490664e-08;1.1271805456240215e-06;8.919362279275188e-08;3.674563412916474e-08;2.6582012692289387e-07;3.284597584696277e-08;6.2100950902617245e-06;0.007114868968577278;5.451603019808156e-05;5.362328190606043e-09;1.0272793108244209e-05;2.1869368130626463e-08;2.664334450505321e-07;8.969465165476918e-08;2.1257159182245342e-06;9.436327835253424e-08;1.5013950541263474e-07;3.3737973310617063e-06;2.1174267596356318e-06;1.332902668218967e-07;3.915574652443495e-08;0.00013319852145514085;7.855945829647423e-05;8.48870232715502e-09;2.169184560372397e-11;1.905333462885873e-08;3.080380347874853e-11;7.279251413479017e-11;6.899906370446297e-10;2.5153170686227827e-08;9.298862209809017e-10;7.818611019940069e-10;2.9728689565663675e-08;2.9657000179765133e-08;1.4344358534070405e-09;4.2059144089098477e-10;9.77108282882125e-09;8.104540106540069e-10;0.0002455364288978652;7.665412204597046e-07;3.371963089505337e-10;2.0365391247269595e-07;6.867975455905664e-10;1.0773666516182515e-08;1.5184245912867996e-09;1.080741020798109e-07;2.3949036094191776e-09;5.40342314647549e-09;1.2002258197375363e-07;1.9721063035578377e-08;1.498155347471151e-08;3.6605303389442527e-09;2.3632107982719e-08;0.020026363503647553;1.5316729617741478e-07;6.495949328516714e-10;2.2535174652866743e-06;3.616699748932641e-09;4.127587447313417e-09;1.7307086630107203e-07;7.0266942229054016e-06;2.9489436883545716e-09;1.4764637697807886e-07;4.09946280764634e-06;1.0570291122137087e-07;7.282472468284886e-08;1.4984544134627048e-08;5.598897939750449e-08;4.785288675405936e-05;1.3147862659342827e-09;1.357334841025669e-11;9.16342320470778e-09;3.168241932865922e-11;3.891100574695172e-11;2.7766199629355357e-10;1.8543962017033437e-08;1.0932752816951947e-10;6.668264661726352e-10;1.7663309726609972e-08;5.473501635501498e-09;7.481511043555924e-10;4.791533058418815e-10;3.505519824773437e-10;0.030019712292676037;145.5578761870535;3576.476178;135.0;11.61895003862225;-29.02590354743114;11.61895003862225;-11.61895003862225;;
3507.3877752391954;3505.805705957916;3510.6298485654943;0.0022592237158522775;8.200156658940006e-06;2.5224474664262607e-09;3.675219981065221e-06;5.357268656929635e-09;7.30539408689092e-08;2.863789405749473e-08;6.992893007564279e-07;2.3604073727814894e-08;3.064005503507897e-08;1.1247176935813421e-06;8.876899473603056e-08;3.666513334124175e-08;2.6500299933593483e-07;3.277598854541297e-08;6.2255600774093745e-06;0.007094852765513043;5.3982853668597785e-05;5.343651454324847e-09;1.0240059024299337e-05;2.1788925866782113e-08;2.636726277546852e-07;8.942982391472289e-08;2.119461432709997e-06;9.404260957640625e-08;1.4969547410790294e-07;3.363848806393041e-06;2.083085246682188e-06;1.3289892160076932e-07;3.903971847220672e-08;0.0001322680784153943;7.87815612109068e-05;8.50052314610763e-09;2.1737192252347784e-11;1.9086368724270405e-08;3.086984881347992e-11;7.288166280515029e-11;6.918934303635641e-10;2.521979068456452e-08;9.319307872968847e-10;7.839242561669467e-10;2.9808780559192486e-08;2.998722916264124e-08;1.438038333342775e-09;4.214850894811639e-10;9.79555041575668e-09;8.11253069982437e-10;0.0002447137330896446;7.603492286490061e-07;3.3521625072663655e-10;2.0275659978564444e-07;6.828301862402465e-10;1.0889284026849247e-08;1.5131898296915794e-09;1.0768145463739216e-07;2.3814257696926086e-09;5.383732751726596e-09;1.195948928214031e-07;1.9649526007634286e-08;1.4901920409833174e-08;3.6484825877631e-09;2.37140682538717e-08;0.020305830103061587;1.536083531678352e-07;6.527580593312462e-10;2.2650416962856847e-06;3.635511071505231e-09;4.128624476098587e-09;1.7488398500387008e-07;7.08805977759247e-06;2.96347981172543e-09;1.4914670928098556e-07;4.145791498508311e-06;1.066392342815016e-07;7.322458768244172e-08;1.512286297811414e-08;5.6073472388711936e-08;4.832292704760058e-05;1.317692522971865e-09;1.3626034370259762e-11;9.200297413436846e-09;3.1809121432342834e-11;3.892163843757504e-11;2.7962737641519005e-10;1.866026157725427e-08;1.0975120782579462e-10;6.715333718479821e-10;1.780748704024821e-08;5.508106901105546e-09;7.512059217878555e-10;4.82197917838107e-10;3.5102834677160523e-10;0.030272785356834715;145.55812926011765;3576.426356;156.0;12.489995996796797;-8.04444363724545;12.489995996796797;-12.489995996796797;;
3507.5340154856885;3505.951946204409;3510.7760888119874;0.002254461722241353;8.16283993333127e-06;2.516590917225279e-09;3.667369599160547e-06;5.3437325297085495e-09;7.267866728630941e-08;2.857527855274989e-08;6.97765664778817e-07;2.3549509937535703e-08;3.0572956544683396e-08;1.122262901091533e-06;8.83475489618557e-08;3.6584896675554713e-08;2.641897035636063e-07;3.270622180191441e-08;6.241783012439611e-06;0.007074920852166862;5.345735141370268e-05;5.325072979919143e-09;1.020747962202212e-05;2.1708927312162296e-08;2.6095398748220424e-07;8.9166166435295e-08;2.1132344726414446e-06;9.372357502278517e-08;1.4925340847514995e-07;3.3539441876478477e-06;2.0494164448204405e-06;1.325092882792605e-07;3.892420495504624e-08;0.00013127626059414798;7.900460606580842e-05;8.512368677992521e-09;2.1782681233653625e-11;1.911948910832919e-08;3.093610698163893e-11;7.297097532350498e-11;6.938040950804526e-10;2.5286675225907465e-08;9.33982099751838e-10;7.859955767894442e-10;2.988919529113186e-08;3.032304056014457e-08;1.441654318655633e-09;4.2238158839366524e-10;9.820107162530142e-09;8.120533113608461e-10;0.00024389515728094052;7.543926793846063e-07;3.3325372402617087e-10;2.018660351231081e-07;6.788975305424826e-10;1.1006837124218516e-08;1.5079820380299012e-09;1.0729093591120606e-07;2.368061111790207e-09;5.364149537817676e-09;1.1916948135928324e-07;1.9578370653193587e-08;1.4822922670252497e-08;3.636492596910906e-09;2.37964583421673e-08;0.020591169047025022;1.5405132847132784e-07;6.559444532159235e-10;2.276653877174525e-06;3.6544697237709287e-09;4.129816135077167e-09;1.767258177025936e-07;7.150220354477108e-06;2.978123505552013e-09;1.5067001277079448e-07;4.192908570007557e-06;1.0758798300475796e-07;7.362775923019259e-08;1.5263071426161726e-08;5.615815679609855e-08;4.879991592614802e-05;1.320608659431999e-09;1.3679028487442621e-11;9.237393661908338e-09;3.1936588306703724e-11;3.8933894671679925e-11;2.8161367922369304e-10;1.877765140225063e-08;1.1017735230271436e-10;6.762902605444452e-10;1.7953434948511258e-08;5.5430378695039064e-09;7.542795239635116e-10;4.852713943045483e-10;3.5150568491174197e-10;0.030531792478382353;145.5583882672392;3576.376536;137.1;11.708970919769166;-26.963064946901767;11.708970919769166;-11.708970919769166;;
3507.680255732181;3506.0981864509017;3510.92232905848;0.0022497147634296306;8.125776677116205e-06;2.5107547525383023e-09;3.6595439673594988e-06;5.3302478949893344e-09;7.230627674456656e-08;2.8512868092808212e-08;6.962469990528619e-07;2.3495134900067542e-08;3.050607813736679e-08;1.1198161330422655e-06;8.79292527408906e-08;3.650492297846839e-08;2.6338021533330874e-07;3.263667470233704e-08;6.25877243820716e-06;0.007055072756264193;5.2939378988637926e-05;5.306592073919671e-09;1.017505393752573e-05;2.1629369205163533e-08;2.582766905736641e-07;8.890367233674355e-08;2.1070348769581834e-06;9.34061635709336e-08;1.4881329693629424e-07;3.3440832170389147e-06;2.016412315342759e-06;1.321213569308681e-07;3.880920293766123e-08;0.00013022577994248699;7.922859818777101e-05;8.52423899177417e-09;2.1828313143883595e-11;1.9152696095279304e-08;3.100257889951357e-11;7.306045209156434e-11;6.957226746130616e-10;2.535382571019366e-08;9.360401880378064e-10;7.880751069615722e-10;2.99699355067112e-08;3.066456008455356e-08;1.4452838765150255e-09;4.232809497592802e-10;9.844753488037515e-09;8.128547371213266e-10;0.00024308067405994941;7.48666139040842e-07;3.313085208135862e-10;2.0098214784186186e-07;6.749991697758623e-10;1.1126370155814237e-08;1.5028010317196918e-09;1.069025305936044e-07;2.3548083750210645e-09;5.344672730101482e-09;1.1874633147311463e-07;1.9507594311877377e-08;1.4744553491309782e-08;3.6245600076564976e-09;2.387928127215632e-08;0.020882545483319907;1.5449623326807516e-07;6.591543442764831e-10;2.2883548981034723e-06;3.6735772498906265e-09;4.13115930759702e-09;1.7859697576463862e-07;7.213189522983362e-06;2.9928758321074696e-09;1.5221675849075693e-07;4.2408319789001655e-06;1.0854937681128792e-07;7.403427598285576e-08;1.5405203184414263e-08;5.624303319829246e-08;4.928399080540662e-05;1.3235347211354615e-09;1.3732333175641026e-11;9.274713728342381e-09;3.206482614329791e-11;3.894779122286591e-11;2.836212024864459e-10;1.8896145069847478e-08;1.106059807347753e-10;6.81097842039142e-10;1.8101182530847062e-08;5.578298595956594e-09;7.573720655032196e-10;4.883740980604061e-10;3.519839995596704e-10;0.030796900976285454;145.55865337573712;3576.326718;135.0;11.61895003862225;-29.081767625449544;11.61895003862225;-11.61895003862225;;
3507.8264959786743;3506.244426697395;3511.068569304973;0.00224498277621462;8.088964606082853e-06;2.50493887781644e-09;3.6517429831680703e-06;5.316814490673904e-09;7.193673987497832e-08;2.8450661783766944e-08;6.947332820012977e-07;2.3440947746846437e-08;3.043941885204832e-08;1.117377354512111e-06;8.751407377052207e-08;3.642521110263551e-08;2.6257451056646393e-07;3.2567346337223524e-08;6.2765372067663425e-06;0.007035308008831075;5.24287952793399e-05;5.288208049005191e-09;1.0142781014347842e-05;2.1550248314128916e-08;2.556399231624512e-07;8.864233478976754e-08;2.100862485774189e-06;9.309036419507783e-08;1.483751279983176e-07;3.3342656386667e-06;1.9840642578564736e-06;1.3173511770068724e-07;3.86947094070885e-08;0.00012911949174487;7.945354294104144e-05;8.53613415665805e-09;2.187408858240537e-11;1.9185990000895794e-08;3.10692654883331e-11;7.315009351227092e-11;6.976492126785434e-10;2.542124354661633e-08;9.38105082010283e-10;7.901628900677589e-10;3.0051002962923905e-08;3.1011916968272876e-08;1.448927074505802e-09;4.2418318577339216e-10;9.869489813540855e-09;8.136573496017312e-10;0.00024227025624201954;7.431643382501946e-07;3.2938043615450263e-10;2.0010486821901112e-07;6.711347012960808e-10;1.1247928757146942e-08;1.4976466277520697e-09;1.0651622351381355e-07;2.341666316155914e-09;5.325301560899778e-09;1.1832542719060057e-07;1.943719434599035e-08;1.4666806198488527e-08;3.612684463973475e-09;2.396254009512407e-08;0.021180130386877202;1.5494307882000222e-07;6.623879651388952e-10;2.300145660420172e-06;3.6928352143268286e-09;4.1326509758686345e-09;1.804980869734295e-07;7.2769811382020935e-06;3.007737866788194e-09;1.5378742961217683e-07;4.289580195146592e-06;1.0952363995026016e-07;7.444417510686201e-08;1.5549292687206737e-08;5.6328102176110444e-08;4.9775292509259216e-05;1.326470754174151e-09;1.3785950872427495e-11;9.312259408713657e-09;3.2193841196698485e-11;3.896333516287813e-11;2.856502492821032e-10;1.901575636841083e-08;1.1103711244230143e-10;6.859568387451191e-10;1.8250759465486677e-08;5.613893198314154e-09;7.604837026246941e-10;4.915063975913328e-10;3.524632933864307e-10;0.03106828415145303;145.55892475891227;3576.276901;144.0;12.0;-20.100552200609002;12.0;-12.0;;
3507.9727362251674;3506.390666943888;3511.2148095514663;0.0022402656977255175;8.05240146162339e-06;2.4991431990587432e-09;3.6439665446156646e-06;5.303432056337436e-09;7.157002768006022e-08;2.8388658736587736e-08;6.932244921637449e-07;2.338694761429317e-08;3.0372977732886304e-08;1.114946530769342e-06;8.710198016816411e-08;3.634575990695724e-08;2.617725653766572e-07;3.249823580176222e-08;6.295086485642671e-06;0.007015626144166869;5.192546241222047e-05;5.269920223937167e-09;1.0110659903383406e-05;2.147156143701991e-08;2.5304289063872367e-07;8.838214701506894e-08;2.0947171403679722e-06;9.277616596343325e-08;1.4793889025252483e-07;3.3244911985029577e-06;1.952363183708423e-06;1.313505608047997e-07;3.858072137249947e-08;0.00012796037387295401;7.967944572783681e-05;8.548054242091452e-09;2.1920008151731037e-11;1.9219371142493415e-08;3.11361676742987e-11;7.323989998980273e-11;6.995837532958771e-10;2.548893015369704e-08;9.401768116892503e-10;7.922589697790009e-10;3.0132399428621025e-08;3.1365244081195415e-08;1.4525839806312483e-09;4.250883086963731e-10;9.894316562683217e-09;8.144611511456748e-10;0.00024146387686741532;7.378821697051062e-07;3.2746926816001103e-10;1.9923412743782673e-07;6.673037284264991e-10;1.137155989676222e-08;1.4925186446754112e-09;1.0613199963648078e-07;2.3286337091386513e-09;5.306035269428776e-09;1.1790675267993926e-07;1.936716814029543e-08;1.4589674205973294e-08;3.6008656125167014e-09;2.404623788937369e-08;0.021484100807396708;1.5539187647148704e-07;6.656455513271089e-10;2.3120270768373937e-06;3.7122452021646605e-09;4.13428821746903e-09;1.824297960623542e-07;7.341609347997262e-06;3.022710698308245e-09;1.553825218107737e-07;4.339172219578588e-06;1.1051100162685602e-07;7.485749428684575e-08;1.5695375115626806e-08;5.641336431256642e-08;5.027396537152691e-05;1.32941680491299e-09;1.3839884039391562e-11;9.350032516962807e-09;3.2323639785266956e-11;3.898052518449997e-11;2.8770112811453776e-10;1.9136499300746503e-08;1.1147076693360321e-10;6.908679859819972e-10;1.84021960442816e-08;5.649825858165887e-09;7.636145931625156e-10;4.946686671548769e-10;3.529435690722156e-10;0.03134612151369335;145.55920259627453;3576.227086;141.9;11.91217864204529;-22.2194184476931;11.91217864204529;-11.91217864204529;;
3508.11897647166;3506.5369071903806;3511.361049797959;0.0022355634654210757;8.016085010391087e-06;2.4933676228083425e-09;3.636214550251852e-06;5.290100333215366e-09;7.12061115279606e-08;2.8326858067064357e-08;6.917206081959368e-07;2.333313364377855e-08;3.0306753829243236e-08;1.112523627270675e-06;8.669294046467219e-08;3.626656825654161e-08;2.609743560677773e-07;3.242934219575847e-08;6.314429764318796e-06;0.006996026699816716;5.14292456667206e-05;5.251727923494733e-09;1.0078689662817237e-05;2.1393305401090204e-08;2.5048481712914214e-07;8.812310228291185e-08;2.088598683172371e-06;9.24635580372326e-08;1.4750457237379895e-07;3.314759644374262e-06;1.9212995839998635e-06;1.3096767652965936e-07;3.8467235865004354e-08;0.0001267515056499465;7.990631198866902e-05;8.559999317764594e-09;2.1966072457537314e-11;1.9252839838936532e-08;3.120328638861646e-11;7.332987192957849e-11;7.015263407883877e-10;2.5556886959360433e-08;9.422554072602875e-10;7.943633900551535e-10;3.021412668460808e-08;3.1724678052594384e-08;1.4562546633162129e-09;4.2599633085400754e-10;9.919234161504286e-09;8.152661441025598e-10;0.00024066150919908465;7.328146857342071e-07;3.2557481793209263e-10;1.9836985757380707e-07;6.63505860350918e-10;1.1497311923121338e-08;1.487416902579458e-09;1.0574984406022768e-07;2.3157093448030247e-09;5.286873101724973e-09;1.1749029224834231e-07;1.9297513101788974e-08;1.4513151015232398e-08;3.5891031025986848e-09;2.4130377760515046e-08;0.02179464012929504;1.5584263765009115e-07;6.68927341306683e-10;2.3240000716040375e-06;3.731808819439369e-09;4.1360682019871095e-09;1.8439276526921888e-07;7.407088600316561e-06;3.037795428897546e-09;1.570025436567784e-07;4.389627602279751e-06;1.115116961331643e-07;7.527427173435072e-08;1.584348641606799e-08;5.649882019288211e-08;5.0780157341299825e-05;1.3323729199919288e-09;1.389413516242542e-11;9.388034885211854e-09;3.245422829193946e-11;3.899935281194499e-11;2.897741530297059e-10;1.9258388088086107e-08;1.1190696390717849e-10;6.958320322535378e-10;1.855552318797556e-08;5.686100822013415e-09;7.667648965883189e-10;4.978612868882884e-10;3.534248293064124e-10;0.03163059902061079;145.55948707378144;3576.177273;159.9;12.645157175772866;-4.238366517359282;12.645157175772866;-12.645157175772866;;
3508.265216718153;3506.6831474368737;3511.507290044452;0.00223087601708749;7.980013043962618e-06;2.4876120561486127e-09;3.628486899143158e-06;5.276819064190541e-09;7.084496314697277e-08;2.826525889579063e-08;6.902216088689526e-07;2.327950498158892e-08;3.024074619565132e-08;1.1101086096600226e-06;8.628692359787811e-08;3.6187635022662365e-08;2.601798591321779e-07;3.236066462360594e-08;6.3345768609388486e-06;0.006976509216544259;5.094001339055597e-05;5.233630478410494e-09;1.0046869358057326e-05;2.131547706256374e-08;2.479649449919614e-07;8.786519391268639e-08;2.0825069577644452e-06;9.215252966976657e-08;1.47072163119864e-07;3.305070725945706e-06;1.89086359241021e-06;1.3058645523148345e-07;3.835424993745851e-08;0.0001254960466154946;8.013414720267281e-05;8.57196945361176e-09;2.201228210868597e-11;1.9286396410649082e-08;3.127062256753047e-11;7.342000973826316e-11;7.034770197862885e-10;2.562511540100957e-08;9.443408990756858e-10;7.964761951472438e-10;3.02961865237428e-08;3.209035939773276e-08;1.4599391914102593e-09;4.2690726463792003e-10;9.944243038456091e-09;8.160723308275993e-10;0.00023986312672045243;7.27957095690051e-07;3.236968895101849e-10;1.9751199158098649e-07;6.597407120086229e-10;1.1625234613394538e-08;1.4823412230796192e-09;1.0536974201622149e-07;2.3028920305947543e-09;5.2678143105719025e-09;1.1707603034057139e-07;1.9228226659478466e-08;1.4437230213627075e-08;3.5773965861662027e-09;2.4214962841757265e-08;0.022111938344676833;1.5629537386729743e-07;6.722335765291895e-10;2.3360655806791163e-06;3.751527693469908e-09;4.137988187804108e-09;1.8638767491207862e-07;7.473433650711221e-06;3.052993174503533e-09;1.5864801701928963e-07;4.440966461711372e-06;1.1252596298308681e-07;7.5694546196707e-08;1.5993663319283325e-08;5.6584470404497953e-08;5.1294020091967776e-05;1.3353391463279635e-09;1.3948706752013557e-11;9.426268363982618e-09;3.258561316502426e-11;3.9019803498820904e-11;2.9186964373545727e-10;1.9381437174159133e-08;1.123457232539431e-10;7.008497395321949e-10;1.871077246192111e-08;5.722722402469222e-09;7.699347740312743e-10;5.010846429186571e-10;3.539070767876456e-10;0.03192190932942907;145.55977838409027;3576.127461;156.9;12.525973016097392;-7.2573969434564845;12.525973016097392;-12.525973016097392;;
3508.4114569646463;3506.829387683367;3511.653530290945;0.002226203290836433;7.944183378506614e-06;2.4818764066995403e-09;3.6207834908700788e-06;5.2635879937808395e-09;7.048655462015239e-08;2.8203860348130403e-08;6.887274730684992e-07;2.3226060778893466e-08;3.0174953891780036e-08;1.107701443767324e-06;8.588389890625366e-08;3.6108959082720304e-08;2.5938905124888194e-07;3.229220219426029e-08;6.355537929235172e-06;0.006957073238305196;5.0457636917575404e-05;5.2156272253076194e-09;1.0015198061669699e-05;2.123807330631899e-08;2.4548253432708255e-07;8.760841527248401e-08;2.07644180885565e-06;9.184307020544441e-08;1.466416513305671e-07;3.2954241947050263e-06;1.8610450430630517e-06;1.3020688733566072e-07;3.824176066427381e-08;0.00012419721546671336;8.036295688793037e-05;8.583964719812099e-09;2.2058637717243072e-11;1.9320041179623666e-08;3.133817715235432e-11;7.351031382377079e-11;7.054358352291956e-10;2.5693616925600142e-08;9.46433317655516e-10;7.985974295997444e-10;3.03785807510315e-08;3.246243264938564e-08;1.463637634190744e-09;4.278211225059812e-10;9.969343624418157e-09;8.168797136818212e-10;0.00023906870313326103;7.233047631814973e-07;3.2183528981891735e-10;1.9666046327851007e-07;6.560079039917452e-10;1.1755379224251271e-08;1.4772914293015956e-09;1.0499167886677496e-07;2.2901805902993095e-09;5.248858155428336e-09;1.1666395153750461e-07;1.9159306264164805e-08;1.4361905473048632e-08;3.5657457177774856e-09;2.4299996294202493e-08;0.022436192340068148;1.5675009671924318e-07;6.755645014773103e-10;2.3482245519084484e-06;3.771403473198184e-09;4.140045519003064e-09;1.88415223987339e-07;7.5406595700697245e-06;3.0683050649958847e-09;1.6031947748544438e-07;4.4932095046167384e-06;1.1355404705136525e-07;7.611835696607135e-08;1.6145943359948864e-08;5.667031553708154e-08;5.181570913408523e-05;1.3383155311170894e-09;1.4003601343524898e-11;9.4647348224171e-09;3.271780091900715e-11;3.9041857616341e-11;2.9398792572431506e-10;1.950566122934964e-08;1.1278706505947992e-10;7.059218835507119e-10;1.8867976092251473e-08;5.759694979479711e-09;7.731243882987817e-10;5.043391274753474e-10;3.543903142238059e-10;0.03222025206275637;145.56007672682358;3576.077651;150.9;12.28413611126155;-13.27650949745751;12.28413611126155;-12.28413611126155;;
